,dataset,start_age,end_age,sex,tissue,subtissue,cell_ontology_class,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
43,facs,18m,24m,male,Diaphragm,Limb_Muscle,macrophage,Ran,-7.530857563018799,0.0008106400491669774,4.383428404253209e-06,0.0006801796844229102,2.3502055958575432e-08
44,facs,18m,24m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Rbm7,-7.4942402839660645,4.834586798097007e-05,2.681431112705468e-07,5.443544068839401e-06,2.2204346561660066e-42
45,facs,18m,24m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,1110057K04Rik,-7.337741374969482,4.337590144132264e-05,2.681431112705468e-07,1.0274943633703515e-05,1.3490506547584945e-07
46,facs,18m,24m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Casp8,-7.335700511932373,0.00016248550673481077,1.0058848829430644e-06,1.0254399967379868e-05,2.7421629098872156e-150
47,facs,18m,24m,male,GAT,Fat,B cell,Gm6981,7.290580749511719,1.1560442203517596e-07,1.8099295630236156e-05,2.475477594998665e-05,1.6365842161593814e-08
48,facs,18m,24m,male,BAT,Fat,myeloid cell,Gstm5,7.231937885284424,1.7025859051500447e-06,0.0002559408312663436,0.000664006220176816,7.219484173134723e-09
49,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Fam3c,-7.2056684494018555,6.261006637942046e-05,4.2415132384121534e-07,9.014701936393976e-05,3.6782690581401324e-08
50,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Tpp1,-7.1896843910217285,0.00010130861483048648,6.939609420442139e-07,0.00016157093341462314,4.369249701363765e-06
51,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Gas1,-7.1255717277526855,0.00039627490332350135,2.837824922607979e-06,0.000544836453627795,1.824044166522674e-09
52,facs,18m,24m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Snapc2,-7.120162487030029,5.38218482688535e-05,3.868788098770892e-07,1.0855776963580865e-05,8.204700217378154e-12
53,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Lrrc17,-7.09915018081665,0.0001593702909303829,1.1623847058217507e-06,0.00023321309708990157,6.686321395429481e-08
54,facs,18m,24m,male,Tongue,nan,basal cell of epidermis,Cyp2f2,7.030285835266113,1.1805095709860325e-06,0.00015431095380336046,0.0005227444344200194,1.6133234238334528e-11
55,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Cdc123,-6.974673748016357,0.00014389150601346046,1.1440598655099166e-06,0.00020335520093794912,1.06144673853512e-08
56,facs,18m,24m,male,BAT,Fat,myeloid cell,Apoa2,6.967638969421387,1.0439708830745076e-06,0.0001306643389398232,0.00033135857665911317,2.3247888628296443e-09
57,facs,18m,24m,male,Heart,RV,atrial myocyte,Snca,-6.863934516906738,0.011833259835839272,0.00010159075463889167,0.00143025116994977,8.18909130027858e-68
58,facs,18m,24m,male,MAT,Fat,"CD4-positive, alpha-beta T cell",A130040M12Rik,6.855207920074463,1.9049132333748275e-06,0.0002205456985393539,0.00024584372295066714,4.579571236157349e-06
59,facs,18m,24m,male,BAT,Fat,myeloid cell,Ropn1l,6.82163667678833,6.589492613784387e-07,7.453666330548003e-05,0.00020845411927439272,5.416209728743149e-07
60,facs,18m,24m,male,GAT,Fat,mesenchymal stem cell of adipose,A130040M12Rik,6.8194355964660645,3.344890728840255e-06,0.00037777802208438516,0.0004975713090971112,6.095058859923122e-51
61,facs,18m,24m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Agpat5,-6.803982734680176,3.4583514207042754e-05,3.095030365329876e-07,8.048769814195111e-06,1.0209488219723333e-07
62,facs,18m,24m,male,GAT,Fat,B cell,A130040M12Rik,6.76052713394165,5.624684717986383e-07,6.098464291426353e-05,9.867386688711122e-05,1.1784270694332364e-06
63,facs,18m,24m,male,Pancreas,Endocrine,pancreatic PP cell,BC005561,-6.657352447509766,9.0335204731673e-05,8.949397738433618e-07,1.8180351617047563e-05,5.4469364007438286e-12
64,facs,18m,24m,male,Pancreas,Exocrine,pancreatic B cell,Tab2,-6.611426830291748,3.28491696564015e-05,3.359583047313208e-07,7.2099755925592035e-06,9.553017390604043e-13
65,facs,18m,24m,male,Marrow,Granulocytes,promonocyte,Slamf9,6.594875335693359,1.5472747918465757e-06,0.00014956262020859867,0.000343439111020416,1.235427329686041e-06
66,facs,18m,24m,male,Marrow,B-cells,naive B cell,Gm6981,6.53847599029541,1.9430954978361115e-07,1.8062330127577297e-05,6.002356167300604e-05,3.5191940504178186e-07
67,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Csf1,-6.4806742668151855,8.978187543107197e-05,1.0053350933958427e-06,0.00013117949129082263,9.370447811721451e-08
68,facs,18m,24m,male,Heart,LV,B cell,Emp3,6.47430944442749,1.3366356142796576e-05,0.0011884320992976427,0.0010550606530159712,1.927198583365146e-10
69,facs,18m,24m,male,Diaphragm,Limb_Muscle,macrophage,Eif3c,-6.396574020385742,0.00023496442008763552,2.788953452181886e-06,0.00021956372074782848,6.683316709123762e-06
70,facs,18m,24m,male,Marrow,KLS,hematopoietic stem cell,Car1,6.39188814163208,6.646962447121041e-06,0.00055817881366238,0.002626443048939109,3.3251468626937623e-07
71,facs,18m,24m,male,Skin,nan,epidermal cell,Tspan31,6.359665870666504,1.3050403140368871e-06,0.00010717029363149777,0.00014260770694818348,4.864568898457742e-07
72,facs,18m,24m,male,SCAT,Fat,epithelial cell,Lars2,6.336757183074951,4.50539755547652e-06,0.0003641557996161282,0.0003107999509666115,2.265757445571388e-23
73,facs,18m,24m,male,Heart,LA,macrophage,Rplp1,-6.23285436630249,0.0006761674303561449,8.990380592877045e-06,0.0004032818542327732,4.3901421393757563e-07
74,facs,18m,24m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Cct6a,-6.126798629760742,0.000281163229374215,4.023539531772258e-06,3.956514046876691e-05,1.2168598167353535e-27
75,facs,18m,24m,male,Trachea,nan,T cell,Gm6981,6.113820552825928,4.198096803520457e-07,2.9073462428641506e-05,3.972609920310788e-05,1.0344841032136384e-09
76,facs,18m,24m,male,Diaphragm,Limb_Muscle,macrophage,Sept2,-6.10781717300415,0.0010786604834720492,1.5640425772289746e-05,0.0008406091365031898,6.052409086890814e-10
77,facs,18m,24m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Fkbp3,-6.07968282699585,0.00012559816241264343,1.8570182191979256e-06,3.0340323064592667e-05,3.5673762568275855e-07
78,facs,18m,24m,male,Lung,EPCAM,myeloid dendritic cell,Gm6981,5.981204032897949,2.2074658545534476e-07,1.3944973943580408e-05,2.1756324713351205e-05,5.727355738352321e-09
79,facs,18m,24m,male,Marrow,B-cells,naive B cell,Apobec2,5.960276126861572,5.838493848386861e-07,3.635159373516217e-05,0.00013155140914022923,1.547764453861991e-06
80,facs,18m,24m,male,BAT,Fat,myeloid cell,Tpm1,5.937931060791016,6.296689207374584e-06,0.0003860181604977697,0.000919690472073853,7.34347319708896e-11
81,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Sdf2l1,-5.9341888427734375,0.00029173813527449965,4.771162821270991e-06,0.0003615587193053216,6.773294872586636e-12
82,facs,18m,24m,male,Heart,LV,B cell,Rap1a,5.9149699211120605,7.3528453867766075e-06,0.0004436482849996537,0.0004303873865865171,5.892660409119393e-08
83,facs,18m,24m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,2810002N01Rik,-5.8517937660217285,3.0971550586400554e-05,5.362862225410936e-07,3.4481461170798866e-06,2.6549474238854477e-35
84,facs,18m,24m,male,BAT,Fat,NK cell,Sdhb,-5.830331802368164,0.000449932471383363,7.907559847808443e-06,0.00015038051060400903,2.0985956533050854e-09
85,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Secisbp2l,-5.794581890106201,8.654438715893775e-05,1.5591778037560289e-06,0.00013020132610108703,7.127523167850217e-07
86,facs,18m,24m,male,SCAT,Fat,epithelial cell,Tmbim6,5.789004325866699,8.510195584676694e-06,0.00047054755850695074,0.0005837261560373008,4.642970943070197e-09
87,facs,18m,24m,male,Tongue,nan,basal cell of epidermis,Osr2,5.770207405090332,5.786948804598069e-07,3.158318213536404e-05,0.00012119579332647845,3.23333102495427e-07
88,facs,18m,24m,male,Heart,LV,B cell,Tmbim4,5.760598659515381,4.3582331272773445e-06,0.00023627816699445248,0.000249593926128,3.7887503042505347e-06
89,facs,18m,24m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Actr1a,-5.6378397941589355,7.884711521910504e-05,1.5835311160117271e-06,1.2354802493064199e-05,6.764974740589099e-21
90,facs,18m,24m,male,Heart,LA,macrophage,Psmb5,-5.628478050231934,0.001074556028470397,2.1721421944675967e-05,0.0005612924578599632,6.338704074865606e-10
91,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Tmem9b,-5.623281955718994,0.00020886246056761593,4.237246230331948e-06,0.00021052559895906597,1.9259040283706535e-19
92,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Il6st,-5.60974645614624,0.00012941603199578822,2.6502443688514177e-06,0.00018119733431376517,2.2538174927293646e-08
93,facs,18m,24m,male,Skin,nan,epidermal cell,1110049F12Rik,5.57891845703125,2.335639464945416e-06,0.00011164203897351399,0.00014470773749053478,2.1987930113324404e-07
94,facs,18m,24m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Actl6a,-5.56773042678833,0.00012844789307564497,2.7081516691396246e-06,2.4507666239514947e-05,4.5099093787219247e-13
95,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,P4ha1,-5.560826301574707,0.0001694119127932936,3.588957952160854e-06,0.00021835626102983952,1.2109834818852553e-10
96,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Srprb,-5.5488667488098145,0.00011943014396820217,2.5511644707876258e-06,0.00016788157518021762,3.1316739016974416e-08
97,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Cmtm3,-5.545551300048828,0.0002521969436202198,5.399611382017611e-06,0.0002971638459712267,4.394338362910985e-13
98,facs,18m,24m,male,Heart,RV,B cell,Slc7a6os,-5.499905586242676,0.0010003128554672003,2.210544334957376e-05,0.0003111842670477927,5.398719235493838e-13
99,facs,18m,24m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Ifi47,-5.4686126708984375,0.00012334568600635976,2.7855273856403073e-06,3.059030859731138e-05,2.2962726198391575e-06
100,facs,18m,24m,male,Skin,nan,epidermal cell,Trp53,5.4351067543029785,2.9851723866158864e-06,0.00012915156548842788,0.00016341035370714962,7.17828725675463e-08
101,facs,18m,24m,male,BAT,Fat,B cell,Lars2,5.430813312530518,4.7672278924437705e-06,0.000205638149054721,0.0003166567184962332,6.253281480052553e-07
102,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Gdf10,-5.408189296722412,0.0006909682415425777,1.6271622371277772e-05,0.0010811599204316735,5.851748951193387e-06
103,facs,18m,24m,male,Spleen,nan,B cell,Gcg,5.404519557952881,1.7668675411641743e-07,7.483914941985859e-06,1.249850174644962e-05,5.7768450290907436e-06
104,facs,18m,24m,male,Pancreas,Exocrine,leukocyte,Taok1,-5.388040542602539,0.00019047460227739066,4.548573087959085e-06,4.747334241983481e-05,2.4269706278415197e-06
105,facs,18m,24m,male,Pancreas,Exocrine,leukocyte,Acsl5,-5.385328769683838,0.00017932080663740635,4.2902747736661695e-06,4.028751573059708e-05,1.796912954609347e-08
106,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Dpysl3,-5.372855186462402,0.00015426850586663932,3.7229451663733926e-06,0.00020401163783390075,1.2916490021363104e-09
107,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Drg1,-5.34520959854126,0.00016852821863722056,4.145760158280609e-06,0.0002180128067266196,1.8388614646144388e-10
108,facs,18m,24m,male,Spleen,nan,B cell,1810046K07Rik,5.296379089355469,2.6499164960114285e-06,0.00010413611016701907,0.00037252967013046145,3.5829430947074463e-09
109,facs,18m,24m,male,MAT,Fat,"CD8-positive, alpha-beta T cell",A130040M12Rik,5.293742656707764,4.3398886191425845e-06,0.00017023699183482677,0.0001535690826131031,2.3064004777325836e-13
110,facs,18m,24m,male,Marrow,Granulocytes,granulocyte monocyte progenitor cell,Gm6981,5.239887714385986,1.8788342686093529e-06,7.099896902218461e-05,2.760072129603941e-05,6.866517315508775e-06
111,facs,18m,24m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Tm2d2,-5.231494426727295,0.00019803711620625108,5.271203463053098e-06,4.433418143889867e-05,2.2111517611943934e-08
112,facs,18m,24m,male,Marrow,Granulocytes,granulocyte,Gm6981,5.2308268547058105,8.517105811733927e-07,3.1983676308300346e-05,3.636859401012771e-05,1.5385918736439287e-72
113,facs,18m,24m,male,Diaphragm,Limb_Muscle,macrophage,Ccnd3,-5.223898887634277,0.0006380749982781708,1.7073454728233628e-05,0.00045721849892288446,2.0356567914029818e-11
114,facs,18m,24m,male,GAT,Fat,endothelial cell,Sox18,5.213473320007324,2.9555338187492453e-05,0.0010965989204123616,0.001316266949288547,4.648579283961697e-15
115,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Col5a1,-5.193138122558594,0.00015803663700353354,4.319836534705246e-06,0.00021285426919348538,6.535757856105382e-09
116,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Kdelr3,-5.169708728790283,0.0003848998749163002,1.0693265721783973e-05,0.0003991567937191576,7.634087534077827e-17
117,facs,18m,24m,male,Skin,nan,basal cell of epidermis,Slc39a1,-5.165633201599121,0.0007164559210650623,1.996084574784618e-05,0.001226126216351986,2.7184823470584038e-08
118,facs,18m,24m,male,SCAT,Fat,epithelial cell,Mbp,5.130739212036133,2.8188071155454963e-05,0.0009875789983198047,0.0012289370642974973,1.8570287772415415e-08
119,facs,18m,24m,male,Large_Intestine,Proximal,large intestine goblet cell,Gm6981,5.126711368560791,6.64272363337659e-07,2.3208163838717155e-05,2.4789445888018236e-05,1.5243382527361101e-24
120,facs,18m,24m,male,Trachea,nan,T cell,A130040M12Rik,5.100314617156982,1.6576909729337785e-06,5.686584336217493e-05,7.83761206548661e-05,9.245821395950323e-10
121,facs,18m,24m,male,Trachea,nan,fibroblast,A130040M12Rik,5.084866046905518,2.1133728296263143e-06,7.172548066591844e-05,0.0001387035008519888,8.944878234558607e-18
122,facs,18m,24m,male,Kidney,nan,epithelial cell of proximal tubule,Gm6981,5.044466972351074,6.826225558143051e-07,2.2527718101628125e-05,3.6755613109562546e-05,6.451766324719249e-11
123,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Rfwd2,-5.044336795806885,2.7840942493639886e-05,8.4369759179026e-07,2.6735546271083876e-05,1.5423849850936174e-06
124,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Nras,-5.0180888175964355,0.00014042199472896755,4.333509423304349e-06,0.00018747642752714455,4.016947965067763e-09
125,facs,18m,24m,male,Spleen,nan,B cell,Gm6981,5.009264945983887,4.6278302079372224e-07,1.4904499039403163e-05,2.3637789126951247e-05,3.424033962422907e-23
126,facs,18m,24m,male,Trachea,nan,macrophage,Gm6981,4.963511943817139,4.4204119831192656e-07,1.3792075151286554e-05,1.7676016796031035e-05,8.115512820113311e-11
127,facs,18m,24m,male,Tongue,nan,basal cell of epidermis,Arhgdib,4.933178901672363,1.1629001619439805e-06,3.552856287569739e-05,0.00013389985542744398,3.8417032501015586e-07
128,facs,18m,24m,male,Skin,nan,epidermal cell,Sbds,4.902360916137695,4.091177743248409e-06,0.0001223506114911288,0.00014314577856566757,7.529890810776496e-09
129,facs,18m,24m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Ctage5,-4.899826526641846,3.46490451192949e-05,1.1606364296312677e-06,2.0102813778066775e-06,6.190325461292157e-72
130,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Pla1a,-4.888891220092773,0.0003239400393795222,1.0933562407444697e-05,0.000500699388794601,9.512047298914419e-06
131,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Ccdc12,-4.885175704956055,5.782745938631706e-05,1.9568140032788506e-06,7.116112828953192e-05,1.2228176572681478e-10
132,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Ints4,-4.873900890350342,1.6793012036941946e-05,5.727135885535972e-07,1.5241837900248356e-05,3.4668141167876644e-06
133,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Gstt3,-4.8729119300842285,0.00010275989188812673,3.506960638333112e-06,0.00015660820645280182,6.052932575467731e-06
134,facs,18m,24m,male,Marrow,KLS,granulocyte monocyte progenitor cell,Setd3,-4.868157386779785,2.9904722396167926e-05,1.0239483572149766e-06,2.9434888347168453e-05,4.821459307012525e-06
135,facs,18m,24m,male,BAT,Fat,myeloid cell,Myl2,4.843493938446045,3.7768520542158512e-06,0.00010843439667951316,0.00026567865279503167,3.1654591821101547e-09
136,facs,18m,24m,male,Kidney,nan,T cell,Lars2,4.839153289794922,6.151445631985553e-06,0.00017607897461857647,0.00013555643090512604,2.314296041327727e-12
137,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Chmp3,-4.789305686950684,0.0001067469347617589,3.860385731968563e-06,0.00015421172429341823,5.047999958062917e-07
138,facs,18m,24m,male,BAT,Fat,myeloid cell,Gpx3,4.7659831047058105,2.2214790078578517e-05,0.0006044301553629339,0.001251089503057301,3.09928733402552e-14
139,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Dnajb11,-4.752362251281738,0.00018663698574528098,6.924589342816034e-06,0.0002153835230274126,4.281216582163049e-12
140,facs,18m,24m,male,Aorta,Heart,fibroblast of cardiac tissue,Tmem167,-4.734137058258057,0.00015375686052720994,5.777196747658309e-06,0.00019986048573628068,2.712344500767453e-09
141,facs,18m,24m,male,SCAT,Fat,T cell,Ddx50,-4.701851844787598,0.000272726989351213,1.0479237062099855e-05,5.159190186532214e-05,1.2349751613922023e-12
142,facs,18m,24m,male,Diaphragm,Limb_Muscle,macrophage,Ptges3,-4.696598529815674,0.0005492812488228083,2.118252268701326e-05,0.0004916864563710988,6.247558060585668e-06
143,facs,18m,24m,male,Skin,nan,epidermal cell,Metrnl,4.696272850036621,7.945097422634717e-06,0.00020597678667400032,0.0002190619707107544,5.0127849453341535e-11
144,facs,18m,24m,male,Heart,LV,B cell,Eif3i,4.685107707977295,1.5990106476237997e-05,0.00041134798084385693,0.0004169198509771377,2.766032596264232e-06
145,facs,18m,24m,male,Heart,RV,B cell,Ccr7,-4.676759719848633,0.002850671298801899,0.00011145569442305714,0.0010932058794423938,4.5809579457160763e-07
146,facs,18m,24m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Krt18,-4.661914348602295,0.0001334399712504819,5.271203463053098e-06,1.6247699022642337e-05,6.107997132290411e-29
147,facs,18m,24m,male,GAT,Fat,mesenchymal stem cell of adipose,Has1,4.661076545715332,3.338112946948968e-05,0.0008445491548627615,0.002163119614124298,1.0434028258465418e-09
148,facs,18m,24m,male,Heart,LV,B cell,Lgmn,4.635432720184326,4.285671457182616e-05,0.001065180404111743,0.0010277224937453866,1.8218818597221264e-07
149,facs,18m,24m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Pon2,-4.6337480545043945,0.00013929617125540972,5.611021606455324e-06,3.0923391022952273e-05,3.036794922255463e-08
150,facs,18m,24m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Tnfrsf18,-4.623290061950684,6.495744310086593e-05,2.635601731526549e-06,7.474723588529741e-06,1.9994556641846008e-30
